district_name,tehsil_name,exam_center_emis,xc_name
MIANWALI,PIPLAN,38330024,106-GHSS HARNOLI(a)
MIANWALI,PIPLAN,38330024,107-GHSS HARNOLI(b)
MIANWALI,ISA KHEL,38310001,108-GHSS Tabisar
MIANWALI,ISA KHEL,38310010,109-GHS Sultan Khel
MIANWALI,MIANWALI,38320004,110-GHSS Mochh
MIANWALI,MIANWALI,38320062,111-GGHS DAUD KHEL
MIANWALI,ISA KHEL,38310010,112-GHS Sultan Khel(b)
MIANWALI,MIANWALI,38320001,113-GHSS Wan Bachran
MIANWALI,MIANWALI,38320064,114-GGHS MOCHH
MIANWALI,PIPLAN,38330026,115-GHS DOABA
MIANWALI,ISA KHEL,38310017,116-GGHS Kamar Mushani
MIANWALI,ISA KHEL,38310017,117-GGHS Kamar Mushani(a)
MIANWALI,MIANWALI,38320001,118-GHSS Wan Bachran(A)
MIANWALI,MIANWALI,38320082,119-GHS WAN BHACHRAN
MIANWALI,MIANWALI,38320037,120-GHS Pai Khel
MIANWALI,MIANWALI,38320162,121-GGES PAI KHEL
MIANWALI,ISA KHEL,38310013,122-GHS Chapari
MIANWALI,ISA KHEL,38310044,123-GHS NASRI WALA
MIANWALI,MIANWALI,38320289,124-GPS YARI KHEL
MIANWALI,MIANWALI,38320287,125-GHS MUSA KHEL
MIANWALI,ISA KHEL,38310015,126-GGHS Isa Khel(a)
MIANWALI,MIANWALI,38320019,127-GHS Muzaffar Pur
MIANWALI,MIANWALI,38320139,128-GGHS MUZAFFAR PUR
MIANWALI,ISA KHEL,38310008,129-GHS Kalabagh
MIANWALI,ISA KHEL,38310037,130-GHS JALAL PUR
MIANWALI,ISA KHEL,38310038,131-GES KOT CHANDNA
MIANWALI,ISA KHEL,38310131,132-GES NO. 2 KALA BAGH
MIANWALI,ISA KHEL,38310307,133-GGCMS RAILWAY STATION KALA BAGH
MIANWALI,ISA KHEL,38320036,134-GHS MARI INDUS
MIANWALI,MIANWALI,38320066,135-GGHS CHAKRALA
MIANWALI,ISA KHEL,38310015,136-GGHS Isa Khel(c)
MIANWALI,MIANWALI,38320445,137-GPS NO.1 CHAKRALA
MIANWALI,MIANWALI,38320002,138-GHSS Musa Khel
MIANWALI,PIPLAN,38330047,139-govt. high school chashma barrage
MIANWALI,MIANWALI,38320022,140-GHS Abba Khel
MIANWALI,PIPLAN,38330096,141-GES CHAK NO 19 DB PIPLAN
MIANWALI,MIANWALI,38320055,142-GGHS Musa Khel
MIANWALI,PIPLAN,38330029,143-GHS HAFIZ WALA
MIANWALI,PIPLAN,38330029,144-GHS HAFIZ WALA(a)
MIANWALI,PIPLAN,38330089,145-GES CHAK NO. 3-4 ML
MIANWALI,MIANWALI,38320048,146-GGHS CIVIL STATION CANAL COLONY MIANWALI(A)
MIANWALI,MIANWALI,38320051,147-GGHS Shahbaz Sharif(A)
MIANWALI,MIANWALI,38320130,148-GGCMES YAROO KHEL(A)
MIANWALI,MIANWALI,38320081,149-GES CHAK NO. 27 DB(B)
MIANWALI,MIANWALI,38320049,150-GGMHS Mianwali
MIANWALI,MIANWALI,38321250,151-GGhS MC MIANWALI
MIANWALI,MIANWALI,38320045,152-GHS Rikhi
MIANWALI,MIANWALI,38320118,153-GES BANI AFGHAN(a)
MIANWALI,PIPLAN,38330126,154-GHS KATCHA GUJRAT TEH PIPLAN
MIANWALI,PIPLAN,38330174,155-GGHS KHAN QAH SERAJIA PO WAPDA COLONY KUNDIAN
MIANWALI,MIANWALI,38320119,156-GES Kund
MIANWALI,MIANWALI,38321020,157-GGPS KUND CHAKRALA MIANWALI
MIANWALI,ISA KHEL,38310003,158-GHS Isa Khel
MIANWALI,ISA KHEL,38310021,159-GHS NO 2  ISA KHEL
MIANWALI,ISA KHEL,38310011,160-GHS Vanjari
MIANWALI,ISA KHEL,38310012,161-GHS MALLA KHEL P/O MAKER WAL
MIANWALI,PIPLAN,38330028,162-GHS PHATHI JOYIAN WALI
MIANWALI,MIANWALI,38320878,163-GGHS PAKKI SHAH MARDAN
MIANWALI,MIANWALI,38320039,164-GHS Dille Wali
MIANWALI,PIPLAN,38330027,165-GHS ALLUWALI(A)
MIANWALI,PIPLAN,38330061,166-GGHSS HARNOLI
MIANWALI,MIANWALI,38320035,167-GHS PAKKI SHAH MARDAN
MIANWALI,MIANWALI,38320100,168-GES DAUD KHEL
MIANWALI,PIPLAN,38330031,169-GHS BALA(B)
MIANWALI,PIPLAN,38330031,170-GHS BALA(C)
MIANWALI,PIPLAN,38330065,171-GGHS CHAK NO. 2 DB(B)
MIANWALI,MIANWALI,38320008,172-GHS Mianwali
MIANWALI,MIANWALI,38320063,173-GGHS DILLE WALI(A)
MIANWALI,MIANWALI,38320009,174-GHS MC MIANWALI
MIANWALI,MIANWALI,38320010,175-GHS COMPREHENSIVE MIANWALI
MIANWALI,MIANWALI,38320011,176-GHS CENTRAL MODEL MIANWALI
MIANWALI,MIANWALI,38320068,177-GES CIVIL STATION
MIANWALI,MIANWALI,38320069,178-GES LABORATORY (ATTACH WITH GCET (M) MIANWALI)
MIANWALI,PIPLAN,38330030,179-GHS DABB
MIANWALI,PIPLAN,38330057,180-GGHS DABB
MIANWALI,MIANWALI,38320017,181-GHS Shadia
MIANWALI,MIANWALI,38320014,182-GHS CHAH HUSSAIN WALA
MIANWALI,ISA KHEL,38310009,183-GHS Manda Khel
MIANWALI,MIANWALI,38320021,184-GHS Hathi Khan Wala(C)
MIANWALI,ISA KHEL,38310007,185-GHS Tola Bangi Khel
MIANWALI,ISA KHEL,38310055,186-GGES TOLA BANGI KHEL
MIANWALI,PIPLAN,38320060,187-GGHS Piplan
MIANWALI,MIANWALI,38320078,188-GES PACCA SANDAN WALA(A)
MIANWALI,PIPLAN,38320023,189-GHS No. 2 Piplan
MIANWALI,PIPLAN,38320023,190-GHS No. 2 Piplan(a)
MIANWALI,PIPLAN,38320046,191-GHS NO. 1 PIPLAN
MIANWALI,MIANWALI,38320034,192-GHS Sawans
MIANWALI,MIANWALI,38320103,193-GHS GHUNDI
MIANWALI,MIANWALI,38320388,194-GPS SOHRAB KHELAN WALA NO. 2
MIANWALI,MIANWALI,38320132,195-GGHS DHQ MIANWALI(A)
MIANWALI,MIANWALI,38320986,196-GGHS RIKHI CHAKRALA MIANWALI
MIANWALI,MIANWALI,38320043,197-GHS Dhok ali Khan(E)
MIANWALI,MIANWALI,38321002,198-GGCMS CHAGDA CHAKRALA MIANWALI(B)
MIANWALI,MIANWALI,38320114,199-GHS DHARNAKKA(C)
MIANWALI,MIANWALI,38320114,200-GHS DHARNAKKA(d)
MIANWALI,MIANWALI,38320133,201-GGES JUNIOR MODEL(B)
MIANWALI,MIANWALI,38320038,202-GHS Rokhari(E)
MIANWALI,MIANWALI,38320206,203-GPS MOHARAN WALA
MIANWALI,PIPLAN,38330032,204-GHS CHAK NO. 1-4/DB P.O. 4/DB(E)
MIANWALI,PIPLAN,38320006,205-GHS Kundian(A)
MIANWALI,PIPLAN,38320129,206-GHS SEELWAN(A)
MIANWALI,PIPLAN,38320007,207-GGHSS KUNDIAN(A)
MIANWALI,PIPLAN,38320007,208-GGHSS KUNDIAN(b)
MIANWALI,ISA KHEL,38310014,209-GHS Trag
MIANWALI,ISA KHEL,38310018,210-GGHS TRUG EAST
MIANWALI,ISA KHEL,38310042,211-GOVT ELEMENTRY SCHOOL TRUG (MIANWALI).
MIANWALI,PIPLAN,38320127,212-GES HAZARA SHUMALI
MIANWALI,MIANWALI,38320053,213-GGHS Wan Bachran
MULTAN,MULTAN SADAR,36130020,101-GHS 5 MR MULTAN
MULTAN,MULTAN SADAR,36130035,102-GHS CHAK NO 1/MR MULTAN
MULTAN,MULTAN SADAR,36130025,103-GHS KIRAR WALA
MULTAN,MULTAN SADAR,36130026,104-GHS BASTI MALOOK MULTAN
MULTAN,MULTAN SADAR,36130077,105-GHS LALPUR
MULTAN,MULTAN SADAR,36130268,106-GES CHACK 11/F
MULTAN,MULTAN SADAR,36130532,107-GGPS CM TRAGGRAH
MULTAN,MULTAN SADAR,36130016,108-GHS. Mulan Faqir
MULTAN,MULTAN SADAR,36130023,109-GHS JHOK LASHKAR PUR  MULTAN
MULTAN,MULTAN SADAR,36130046,110-GGHS MILITARY FARM MULTAN
MULTAN,MULTAN SADAR,36130775,111-GGES. Waris Wala
MULTAN,MULTAN CITY,36110074,112-GGHS Z.Block New Multan
MULTAN,MULTAN CITY,36110074,113-GGHS Z.Block New Multan(a)
MULTAN,MULTAN CITY,36110013,114-GHS JAMIA-UL-ALOOM NEAR TELEPHONE EXCHANGE NEW MULTAN
MULTAN,MULTAN CITY,36110016,115-GHSS SAMEEJABAD MULTAN
MULTAN,MULTAN CITY,36110020,116-GOVT. IQBAL SECONDARY SCHOL Shah Rukn-e-Alam
MULTAN,MULTAN CITY,36110037,117-GGHSS MOON LIGHT NEW MULTAN
MULTAN,MULTAN CITY,36110037,118-GGHSS MOON LIGHT NEW MULTAN(a)
MULTAN,MULTAN CITY,36110051,119-GES no 1 New Multan
MULTAN,MULTAN CITY,36110071,120-G.G.H.S.SAMEEJA ABAD NO: 02
MULTAN,MULTAN CITY,36110076,121-GGHS MANGO RESERCH
MULTAN,MULTAN CITY,36110077,122-GGHS Khaliq Pura
MULTAN,MULTAN CITY,36110083,123-GGES CHAH UMAR DIN WALA
MULTAN,MULTAN CITY,36110091,124-GGES SITAL MARI
MULTAN,MULTAN CITY,36110102,125-G.G.M.C E/S KUMHARANA WALA
MULTAN,JALALPUR PIRWALA,36140008,126-GHS JAGOO WALA JALALPUR PIRWALA
MULTAN,JALALPUR PIRWALA,36140020,127-GES Wahi Sandila
MULTAN,JALALPUR PIRWALA,36140021,128-GES Tajawala
MULTAN,MULTAN CITY,36110012,129-GHS Millat S-Block New Multan(A)
MULTAN,SHUJA ABAD,36120003,130-GHS TALKOT SHUJABAD
MULTAN,SHUJA ABAD,36120003,131-GHS TALKOT SHUJABAD(a)
MULTAN,MULTAN SADAR,36130031,132-GHS CHAK NO. 7/T
MULTAN,MULTAN SADAR,36130051,133-GGHS BUDHLA SANT MULTAN
MULTAN,MULTAN CITY,36110137,134-GES Fazal Model Factory
MULTAN,JALALPUR PIRWALA,36140016,135-GGHS JALALPUR PIRWALA
MULTAN,JALALPUR PIRWALA,36140033,136-GGES Umer Pur No 2
MULTAN,MULTAN CITY,36110021,137-GHS Atta Faiz Am
MULTAN,MULTAN CITY,36110018,138-GHS ISL:AAM KHAS BAUGH MULTAN
MULTAN,MULTAN CITY,36110046,139-GES QASIM BELA MULTAN CANTT.
MULTAN,MULTAN CITY,36110052,140-GES SURAJ MIANI SURAJ MIANI
MULTAN,MULTAN CITY,36110116,141-GPS MUHAMMAD PUR GHOTA MUHAMMAD PUR GHOTA MULTAN
MULTAN,MULTAN CITY,36130055,142-GES NANDLA BASTI NANDLA JANOBI
MULTAN,MULTAN CITY,36130130,143-GGMSBinda sandeela
MULTAN,MULTAN CITY,36110009,144-GHS ISL: HARAM GATE MULTAN
MULTAN,MULTAN SADAR,36130010,145-GHS BASTI NAU MULTAN
MULTAN,MULTAN SADAR,36130011,146-GHS NAWAB PUR MULTAN
MULTAN,MULTAN SADAR,36130043,147-GGHS BASTI NAU MULTAN
MULTAN,MULTAN SADAR,36130087,148-GGHS NawabPur
MULTAN,MULTAN CITY,36110005,149-GHS MUSLIM MULTAN
MULTAN,MULTAN CITY,36110031,150-GGHS Muslim Kalma Chowk
MULTAN,MULTAN CITY,36110036,151-GGHS  District Jail
MULTAN,MULTAN CITY,36110047,152-GES DISTRICT JAIL MULTAN
MULTAN,MULTAN CITY,36110053,153-GES ISLAMIA JAFARIA SURAJ MIANI
MULTAN,MULTAN CITY,36110099,154-Govt E/s Tibbi sher khan
MULTAN,MULTAN CITY,36110023,155-GHS BUKHARI PUBLIC WILAYAT ABAD NO.2 MULTAN
MULTAN,MULTAN CITY,36110023,156-GHS BUKHARI PUBLIC WILAYAT ABAD NO.2 MULTAN(a)
MULTAN,MULTAN CITY,36110024,157-GHS MA JINNAH MULTAN
MULTAN,MULTAN CITY,36110282,158-GGHS Sultanpur
MULTAN,MULTAN CITY,36110042,159-GGHS CHAH BOHAR WALA
MULTAN,MULTAN CITY,36110042,160-GGHS CHAH BOHAR WALA(a)
MULTAN,MULTAN CITY,36110043,161-GGHS Waliyat Abad#2
MULTAN,MULTAN CITY,36110088,162-GGE/S Farooq  pura
MULTAN,MULTAN CITY,36110041,163-GGHS Nusrat ul islam
MULTAN,MULTAN SADAR,36130001,164-GHSS AILAM PUR MULTAN
MULTAN,MULTAN SADAR,36130007,165-GHS MARDAN PUR
MULTAN,MULTAN SADAR,36130091,166-GGES JHOKE WAINS
MULTAN,MULTAN SADAR,36130157,167-GES BOSAN HITHAR
MULTAN,SHUJA ABAD,36120016,168-GHS Kotli Nijabat
MULTAN,SHUJA ABAD,36120027,169-GGHS Kotli Nijabat
MULTAN,SHUJA ABAD,36120028,170-GGHS ZARIF SHAHEED SHUJABAD
MULTAN,SHUJA ABAD,36120034,171-GES GHAIBI Jakhar
MULTAN,MULTAN SADAR,36130114,172-GGES BASTI MALOOK(B)
MULTAN,MULTAN SADAR,36130027,173-GHS TRAGGRAH(D)
MULTAN,MULTAN CITY,36110001,174-GHSS COMPREHENSIVE MULTAN(A)
MULTAN,MULTAN CITY,36110002,175-GHS MODEL GULGASHT BOSAN ROAD NEAR CHUNGI NO.6(A)
MULTAN,MULTAN CITY,36110040,176-GGHSS COMPREHENSIVE GULGASHT COLONY MULTAN(C)
MULTAN,MULTAN CITY,36110040,177-GGHSS COMPREHENSIVE GULGASHT COLONY MULTAN(d)
MULTAN,MULTAN CITY,36110073,178-GGHS Junior model(A)
MULTAN,MULTAN CITY,36110166,179-GES MC Gulgushat Multan(A)
MULTAN,JALALPUR PIRWALA,36140002,180-GHS HAVELi LaNG JALALPUR PIRWALA(a)
MULTAN,JALALPUR PIRWALA,36140002,181-GHS HAVELi LaNG JALALPUR PIRWALA(B)
MULTAN,JALALPUR PIRWALA,36140011,182-GHS JAHAN PUR
MULTAN,JALALPUR PIRWALA,36140006,183-GHS Bumb
MULTAN,MULTAN SADAR,36130004,184-GHSS LAR MULTAN
MULTAN,SHUJA ABAD,36120020,185-GHS Basti Mithu
MULTAN,MULTAN CITY,36110065,186-GES MC CHAH AMB WALA
MULTAN,MULTAN CITY,36110084,187-GGhS Basti Khuda  Dad
MULTAN,MULTAN CITY,36110084,188-GGhS Basti Khuda  Dad(a)
MULTAN,SHUJA ABAD,36120014,189-GHS JALALPUR KHAKHI MULTAN
MULTAN,JALALPUR PIRWALA,36140001,190-GHSS JALALPUR PIRWALA
MULTAN,JALALPUR PIRWALA,36140001,191-GHSS JALALPUR PIRWALA(a)
MULTAN,JALALPUR PIRWALA,36140001,192-GHSS JALALPUR PIRWALA(b)
MULTAN,JALALPUR PIRWALA,36140013,193-GHS Ali Pur Sadat
MULTAN,JALALPUR PIRWALA,36140022,194-GES Basti Lang
MULTAN,JALALPUR PIRWALA,36140025,195-GES NAZIK NAGAR
MULTAN,JALALPUR PIRWALA,36140043,196-GPS Hassan Bodla
MULTAN,JALALPUR PIRWALA,36140044,197-GES 84/M
MULTAN,JALALPUR PIRWALA,36140045,198-GPS No 2
MULTAN,SHUJA ABAD,36120065,199-GPS Dar Wala(A)
MULTAN,SHUJA ABAD,36120170,200-GGPS Gju Hata(A)
MULTAN,MULTAN CITY,36110006,201-GHS PILOT SEC: MULTAN
MULTAN,MULTAN CITY,36110029,202-GGHS NAWA SHAHR NO1
MULTAN,MULTAN CITY,36110033,203-GGHS HARAM GATE MULTAN
MULTAN,MULTAN CITY,36110067,204-Govt E/s Kirri Afghanan
MULTAN,MULTAN CITY,36110080,205-GGM/Practicing E/S Nawan
MULTAN,MULTAN CITY,36110018,206-GHS ISL:AAM KHAS BAUGH MULTAN(b)
MULTAN,MULTAN SADAR,36130004,207-GHSS LAR MULTAN(A)
MULTAN,MULTAN CITY,36110003,208-GHS Model  Shams Abad
MULTAN,MULTAN CITY,36110004,209-Govt Mc H/s Rasheeda bad
MULTAN,MULTAN SADAR,36130036,210-GHS CHAK NO.14-FAIZ MULTAN
MULTAN,MULTAN CITY,36110017,211-GHS AL HUSSAIN MUZAFARABAD
MULTAN,MULTAN CITY,36110025,212-GHS MC C.T.M. ISMIAL ABAD
MULTAN,MULTAN CITY,36110045,213-GGHS Noor Jahan
MULTAN,MULTAN CITY,36110045,214-GGHS Noor Jahan(a)
MULTAN,MULTAN CITY,36110060,215-GES MUZAFAR ABAD SHER SHAH ROAD Cantt.
MULTAN,MULTAN CITY,36110085,216-GGMS Industrial Estate
MULTAN,MULTAN CITY,36110090,217-GGHS Muzaffarabad
MULTAN,SHUJA ABAD,36120008,218-GHS Panjany(A)
MULTAN,MULTAN CITY,36110240,219-G.G.M.S. ANSAR COLONY NO:02
MULTAN,SHUJA ABAD,36120024,220-GHSS RAJA RAM SHUJABAD
MULTAN,MULTAN SADAR,36110028,221-GHS RID
MULTAN,MULTAN SADAR,36130028,222-GHS 4/FAIZ MULTAN
MULTAN,MULTAN CITY,36110022,223-GHS JOHAR MADINA COLONY(A)
MULTAN,MULTAN CITY,36110057,"224-GHS New Central Jail, Multan"
MULTAN,MULTAN SADAR,36130021,225-GHS 18 /MR MAKHDOOM RASHID MULTAN
MULTAN,MULTAN SADAR,36130024,226-GHS GULZAR PUR
MULTAN,MULTAN SADAR,36130108,227-GGHS 12MR
MULTAN,MULTAN SADAR,36130419,228-GGCMS 18MR
MULTAN,MULTAN SADAR,36130075,229-GES MUBARIK PUR(A)
MULTAN,MULTAN CITY,36110063,230-GES MC Mumtazabad
MULTAN,MULTAN CITY,36110026,231-GHS RANGILPUR MULTAN
MULTAN,MULTAN CITY,36110026,232-GHS RANGILPUR MULTAN(A)
MULTAN,MULTAN CITY,36110026,233-GHS RANGILPUR MULTAN(b)
MULTAN,MULTAN CITY,36110098,234-GGES Aljilan
MULTAN,MULTAN SADAR,36130116,235-GGHS 1 MR P/O KHAS MULTAN
MULTAN,MULTAN SADAR,36130117,236-GGES 2-MR
MULTAN,MULTAN SADAR,36130303,237-GES 2-MR
MULTAN,MULTAN CITY,36110095,238-GGHS MC MUMTAZA ABAD
MULTAN,MULTAN CITY,36110082,239-GGES MADINA COLONY
MULTAN,MULTAN CITY,36110069,240-GGES ARIF  PURA
MULTAN,MULTAN CITY,36110097,241-GGES MC BAGH BAIGY MULTAN
MULTAN,MULTAN SADAR,36130034,242-GHS BASTI JALEEL(A)
MULTAN,MULTAN SADAR,36130051,243-GGHS BUDHLA SANT MULTAN(C)
MULTAN,JALALPUR PIRWALA,36140003,244-GHSS BAHADAR PUR
MULTAN,JALALPUR PIRWALA,36140019,245-GES PIR HAQQANI
MULTAN,JALALPUR PIRWALA,36140024,246-GES DEPAL
MULTAN,JALALPUR PIRWALA,36140034,247-GGHS BAHADAR
MULTAN,JALALPUR PIRWALA,36140005,248-GHS KOTLA CHAKAR JALAL PUR PIR WALA
MULTAN,MULTAN SADAR,36130008,249-GHS LUTAF ABAD MULTAN
MULTAN,MULTAN SADAR,36130056,250-GES NIHALAY WALA
MULTAN,MULTAN CITY,36110039,251-GGHsS SURAj MIANI MULTAN(D)
MULTAN,MULTAN SADAR,36130019,252-GHS 8.MR
MULTAN,MULTAN SADAR,36130022,253-GHS MAKHDOOM RASHID MULTAN
MULTAN,MULTAN SADAR,36130022,254-GHS MAKHDOOM RASHID MULTAN(a)
MULTAN,MULTAN SADAR,36130047,255-GGHS MAKHDOOM RASHID
MULTAN,MULTAN SADAR,36130067,256-GES Model Makhdoom Rasheed
MULTAN,MULTAN SADAR,36130072,257-GES Fateh Wala
MULTAN,MULTAN SADAR,36130014,258-GHS MATTI TAL MULTAN(A)
MULTAN,MULTAN SADAR,36130102,259-GGHS JALWALA(A)
MULTAN,SHUJA ABAD,36120002,260-GHS SHUJABAD CENTER NO.2
MULTAN,SHUJA ABAD,36120002,261-GHS SHUJABAD CENTER NO.2(a)
MULTAN,SHUJA ABAD,36120005,262-GHS     Todarpur
MULTAN,SHUJA ABAD,36120058,263-GPS Asad Khan wala
MULTAN,SHUJA ABAD,36120164,264-GGPS Faiz abad
MULTAN,SHUJA ABAD,36120174,265-GGHS MC RAILWAY GATE SHUJABAD
MULTAN,JALALPUR PIRWALA,36140010,266-GHS LAR JANUBI
MULTAN,JALALPUR PIRWALA,36140012,267-GHS KHAN BELA JALALPUR PIRWALA
MULTAN,JALALPUR PIRWALA,36140042,268-GGES KHAN BELA
MULTAN,MULTAN SADAR,36130005,269-GHSS BUDHLASNAT MULTAN
MULTAN,MULTAN SADAR,36130005,270-GHSS BUDHLASNAT MULTAN(a)
MULTAN,MULTAN SADAR,36130033,271-GHS 2KMR
MULTAN,MULTAN SADAR,36130089,272-gges lutafabad (A)
MULTAN,SHUJA ABAD,36120036,273-GES RASOOL PUR
MULTAN,SHUJA ABAD,36120114,274-GES Murad-ul-Islam
MULTAN,SHUJA ABAD,36120139,275-GES Lutaf Pur
MULTAN,MULTAN CITY,36110171,276-GPS MC Kotla Muhammad Baqa
MULTAN,MULTAN CITY,36110058,277-GES ahel pur
MULTAN,MULTAN CITY,36110056,278-GES Dera Muhammadi
MULTAN,MULTAN CITY,36110363,279-GGES Qasim Pur
MULTAN,MULTAN CITY,36110089,280-GGHS MoHALLA DOGRAN
MULTAN,MULTAN CITY,36110273,281-GGPS QASIM PUR
MULTAN,MULTAN CITY,36110274,282-GGES MEHMOOD ABAD Gulshan Faiz MULTAN
MULTAN,MULTAN CITY,36110294,283-GGES Budh Pur
MULTAN,MULTAN CITY,36110004,284-Govt Mc H/s Rasheeda bad(A)
MULTAN,MULTAN CITY,36110068,285-GES MC AGHA PURA
MULTAN,MULTAN SADAR,36130029,286-GHS Ayaz Abab Maral
MULTAN,MULTAN SADAR,36130048,287-GGHS LAR MULTAN
MULTAN,MULTAN SADAR,36130237,288-GES CHAK NO.7 - 8 FAIZ P/O LAR
MULTAN,MULTAN SADAR,36130527,289-GGCMS 7-FAIZ
MULTAN,MULTAN CITY,36110066,290-GES MC MANZOOR ABAD
MULTAN,MULTAN CITY,36110078,291-G.G.H.S.SHARIF PURA MULTAN
MULTAN,MULTAN CITY,36110079,292-GGES Chungi  No. 14 Saman Abad
MULTAN,MULTAN CITY,36110100,293-GGES MC Dehli Gate
MULTAN,MULTAN CITY,36110034,294-GGHS ISLAMIA DOULAT GATE MULTAN
MULTAN,MULTAN CITY,36110030,295-GGHS SHAMSaBAD no.2
MULTAN,MULTAN CITY,36110010,296-GHS Islamia Doulat Gate
MULTAN,MULTAN CITY,36110056,297-GES Dera Muhammadi(b)
MULTAN,MULTAN CITY,36110061,298-GES Lab Model
MULTAN,MULTAN CITY,36130041,299-GHS Hamid Pur Kanora
MULTAN,MULTAN CITY,36110092,300-GGES Qayyum Nawaz Wala
MULTAN,SHUJA ABAD,36120001,301-GGHSS SHUJABAD
MULTAN,SHUJA ABAD,36120001,302-GGHSS SHUJABAD(a)
MULTAN,JALALPUR PIRWALA,36140014,303-GHS ANAYAT PUR
MULTAN,JALALPUR PIRWALA,36140015,304-GHS GHAZI PUR JALALPUR PIRWALA
MULTAN,JALALPUR PIRWALA,36140032,305-GHS AADU WALI
MULTAN,MULTAN CITY,36110101,306-GGES Ittefaq Pura
MULTAN,SHUJA ABAD,36120323,307-GGES CM Shah Pur Ubbha
MULTAN,MULTAN CITY,36110093,308-GGES RAHEEMA ABAD
MULTAN,SHUJA ABAD,36120033,309-GES   Shahpur Ubha
MULTAN,MULTAN CITY,36110054,310-Govt E/s Sharif Pura
MULTAN,SHUJA ABAD,36120032,311-GES Chak Sardar Pur
MULTAN,SHUJA ABAD,36120064,312-GES Gajoo Hatta
MULTAN,SHUJA ABAD,36120029,313-GES Railway Station Shujabad
MULTAN,SHUJA ABAD,36120006,314-GHS BAGRAIN SHUJABAD
MULTAN,SHUJA ABAD,36120030,315-GHS BANGALA
MULTAN,SHUJA ABAD,36120021,316-GHS MATOTLI SHUJABAD
MULTAN,SHUJA ABAD,36120021,317-GHS MATOTLI SHUJABAD (a)
MULTAN,SHUJA ABAD,36120025,318-GGHSS MATOTILY SHUJABAD
MULTAN,MULTAN SADAR,36130045,319-GGHSS QADIR PUR RAN MULTAN(C)
MULTAN,MULTAN SADAR,36130045,320-GGHSS QADIR PUR RAN MULTAN(d)
MULTAN,MULTAN SADAR,36130045,321-GGHSS QADIR PUR RAN MULTAN(e)
MULTAN,SHUJA ABAD,36120011,322-GHS OBARA SHUMALI SHUJA ABAD(A)
MULTAN,MULTAN SADAR,36130039,323-GHS SHER SHAH MULTAN(A)
MULTAN,MULTAN SADAR,36130042,324-GHS Feroz Pur Multan
MULTAN,MULTAN SADAR,36130040,325-GHS Ali Wala Multan
MULTAN,MULTAN SADAR,36130331,326-GPS Buch
MULTAN,MULTAN SADAR,36130084,327-GES Basti Khokhran
MULTAN,MULTAN SADAR,36130003,328-GHSS QADIRPUR RAN MULTAN(B)
MULTAN,SHUJA ABAD,36120084,329-GES Bangala More
MULTAN,MULTAN SADAR,36130013,330-GHS Loother Multan
MULTAN,MULTAN SADAR,36130015,331-Govt high school tatay pur multan
MULTAN,MULTAN CITY,36110015,332-GHS PIRAN GHAIB NEAR THERMAL POWER STATION
MULTAN,MULTAN CITY,36110038,333-GGHSs PIRAN GHAIB MULTAN(B)
MULTAN,MULTAN CITY,36110242,334-GGE SCHOOL  Z.Town MULTAN(A)
MULTAN,MULTAN CITY,36130065,335-GES Sujan Pur(A)
MULTAN,MULTAN CITY,36130103,336-GGES Sujan Pur(A)
MULTAN,MULTAN SADAR,36130002,337-GHSS KOT MELA RAM MULTAN
MULTAN,MULTAN SADAR,36130064,338-Govt Elementary school bangal wala multan
MULTAN,MULTAN SADAR,36130003,339-GHSS QADIRPUR RAN MULTAN(e)
MULTAN,SHUJA ABAD,36120015,340-GHS CHAK R S SHUJABAD
MULTAN,SHUJA ABAD,36120023,341-GHS SIKANDER ABAD
MULTAN,SHUJA ABAD,36120026,342-GGHS Sikandar Abad
MULTAN,SHUJA ABAD,36120050,343-GGES Chak R S
MULTAN,SHUJA ABAD,36120137,344-GES  Sikandarabad
MULTAN,MULTAN SADAR,36130030,345-GHSS QADIR PUR LAR
MULTAN,MULTAN SADAR,36130050,346-GGHS chak 5 FAIZ MULTAN
MULTAN,MULTAN SADAR,36130073,347-GES TAIL
MULTAN,MULTAN SADAR,36130476,348-GGES BAKHT ALI WALA
MULTAN,MULTAN SADAR,36130074,349-GES 5FAIZ(A)
MUZAFFARGARH,JATOI,32340001,101-GHSS Shehar Sultan
MUZAFFARGARH,JATOI,32340001,102-GHSS Shehar Sultan(a)
MUZAFFARGARH,JATOI,32340009,103-GHS Kotla Gamoon
MUZAFFARGARH,JATOI,32340094,104-GPS Shaher Sultan No.1
MUZAFFARGARH,JATOI,32340113,105-GES Ali Shah
MUZAFFARGARH,KOT ADU,32320009,106-GHS KHAR GHARBI
MUZAFFARGARH,KOT ADU,32320028,107-GHS Sinawan
MUZAFFARGARH,KOT ADU,32320077,108-GGES DOGAR CLASRA
MUZAFFARGARH,KOT ADU,32320028,109-GHS Sinawan(A)
MUZAFFARGARH,JATOI,32340012,110-GHS Kallar Wali
MUZAFFARGARH,JATOI,32340010,111-GHS BINDA ISHAQ
MUZAFFARGARH,MUZAFFARGARH,32330023,112-GHS UMER PUR
MUZAFFARGARH,MUZAFFARGARH,32330025,113-GHS MAHRA
MUZAFFARGARH,MUZAFFARGARH,32330029,114-GHS DEWALA
MUZAFFARGARH,MUZAFFARGARH,32330065,115-GES JARH RATHAIB
MUZAFFARGARH,MUZAFFARGARH,32330074,116-GHS MERAN PUR
